file,page,line_num,text,lang,score,ppl,cat
CTX199600359,65,26,Datování: knovízská kultura,ces_Latn,0.9992,637.11,Clear,
CTX199600359,65,27,Poznámka:,slk_Latn,0.9944,670.14,Clear,
CTX199600359,66,1,62,N/A,0,0,Non-text,
CTX199600359,65,28,"Na otázku, jak bychom si mohli vysvětlit přítomnost nějakého",ces_Latn,1.0000,355.34,Clear,
CTX199600359,65,29,"fortifikačního prvku v uvedeném prostoru, je opravdu těžká",ces_Latn,1.0000,388.94,Clear,
CTX199600359,65,30,"odpověď. Víme, že opevnění z doby bronzové se širokým a hlu",ces_Latn,1.0000,199.31,Clear,
CTX199600359,65,31,"hlupříkopem, objevené při archeologických výzkumech v le",ces_Latn,1.0000,304.75,Clear,
CTX199600359,65,32,"le1990 - 1994, souvisí s existencí významného hradiště.",ces_Latn,0.9950,494.24,Clear,
CTX199600359,65,33,"Ve srovnání s touto fortifikací, je objev na p.č. 21 sice",ces_Latn,0.9999,978.56,Clear,
CTX199600359,65,34,"poměrně malý hloubkou i šíří, ale nelze jej proto podceňo",ces_Latn,1.0000,396.77,Clear,
CTX199600359,65,35,podceňoObranné formace různého typu mohly existovat např.i,ces_Latn,0.9999,1055.97,Clear,
CTX199600359,65,36,v rámci většího hradiště nebo mohlo jít o jinou vývojovou,ces_Latn,1.0000,184.80,Clear,
CTX199600359,65,37,fázi. Bohužel k řešení těchto otázek získaný materiál,ces_Latn,1.0000,283.05,Clear,
CTX199600359,66,2,nepřináší uspokojivé řešení. Na druhé straně je však třeba,ces_Latn,1.0000,222.62,Clear,
CTX199600359,66,3,"vzít v úvahu, že dno o. 39 sahalo až do hl. 185,20m n.m.",ces_Latn,0.7852,298.28,Clear,
CTX199600359,66,4,"Odhlédneme-li od středověkých destrukcí, nešlo asi přece jen",ces_Latn,1.0000,259.16,Clear,
CTX199600359,66,5,o nevýznamný objekt.,slk_Latn,0.8573,250.78,Clear,
CTX199600359,66,6,Objekt 39a - sektor C6,deu_Latn,0.2234,765.85,Clear,
CTX199600359,66,7,Pod tímto označením byly do celkového plánu zaneseny dva,ces_Latn,0.9974,1378.42,Clear,
CTX199600359,66,8,"výklenky ""lochu"", druhému patru sklepa, který náležel nej",ces_Latn,0.9995,451.75,Clear,
CTX199600359,66,9,nejpoloženému domu a byl situován dále V směrem do,ces_Latn,1.0000,1095.08,Clear,
CTX199600359,66,10,nezkoumané plochy. Při rozšiřování nej spodnějších partií,ces_Latn,1.0000,186.71,Clear,
CTX199600359,66,11,"stavební jámy byly jejich stěny, částečně z cihel, narušeny.",ces_Latn,1.0000,330.28,Clear,
CTX199600359,66,12,Tab. XXVIII,kor_Hang,0.9923,371.96,Clear,
CTX199600359,66,13,"Objekt 40 - sektory A5 - 6, B5 -6",slk_Latn,0.4742,374.96,Clear,
CTX199600359,66,14,"Sklep, vymezený silným opukovým zdivém, byl v horních parti",ces_Latn,0.9999,396.83,Clear,
CTX199600359,66,15,partisilně porušen novověkou zástavbou. Zachycena pouze část,ces_Latn,1.0000,258.42,Clear,
CTX199600359,66,16,půdorysu. Severní i východní strana se zahlubovala do pravě,ces_Latn,1.0000,355.45,Clear,
CTX199600359,66,17,"pravěkulturní vrstvy. Z vnitřního zásypu sklepa, který byl še",ces_Latn,1.0000,432.59,Clear,
CTX199600359,66,18,šejílovitý a místy obsahoval do červena vypálené kameny,ces_Latn,0.9994,585.38,Clear,
CTX199600359,66,19,"a porézní hlínu, byla získána VS keramika. Chronologicky by",ces_Latn,0.9993,1275.41,Clear,
CTX199600359,66,20,tudíž sklep mohl patřit svojí výstavbou k starším objektům,ces_Latn,1.0000,405.35,Clear,
CTX199600359,66,21,"tohoto druhu na nalezišti. Zanikl velkým požárem, stejně",ces_Latn,1.0000,389.09,Clear,
CTX199600359,66,22,jako všechny ostatní sklepy v jeho sousedství.,ces_Latn,1.0000,712.02,Clear,
CTX199600359,66,23,Nálezy: keramika,ces_Latn,0.7176,4385.72,Clear,
CTX199600359,66,24,č.sáčku:317,ces_Latn,0.7807,1205.57,Clear,
CTX199600359,66,25,Datování: 14.- 17.stol.,ces_Latn,0.9975,1318.88,Clear,
CTX199600359,66,26,Objekt 41 - sektor D4,slk_Latn,0.3010,662.88,Clear,
CTX199600359,66,27,"Studna z cihel, přistavěná k vnější zdi lednice pivovaru.",ces_Latn,1.0000,342.00,Clear,
CTX199600359,67,1,63,N/A,0,0,Non-text,
CTX199600359,66,28,"Zjištěno, že svojí spodní částí sahala do úrovně spodní",ces_Latn,1.0000,83.48,Clear,
CTX199600359,66,29,vody. Patřila zjevně k jedné z nejmladších přestaveb na sle,ces_Latn,1.0000,406.98,Clear,
CTX199600359,66,30,"sleparcele. Zásyp na dně studny byl zkoumán, ale nepři",ces_Latn,1.0000,759.06,Clear,
CTX199600359,66,31,"nepřižádné výsledky. Tab. XXX - nahoře , v pozadí snímku je",ces_Latn,1.0000,333.74,Clear,
CTX199600359,66,32,vidět plást studny částečně už odstraněný.,ces_Latn,1.0000,98.63,Clear,
CTX199600359,66,33,Nálezy: 0,ces_Latn,0.9400,2547.55,Clear,
CTX199600359,66,34,Datování: recent,ces_Latn,0.9995,3833.66,Clear,
CTX199600359,67,2,objekt 42 - sektor A4,slk_Latn,0.5290,628.77,Clear,
CTX199600359,67,3,"Kotlovítá jáma, zahlubující se do pravěké kulturní vrstvy,",ces_Latn,1.0000,301.95,Clear,
CTX199600359,67,4,obrysy byly jen velmi obtížně rozlišitelné a to až v,ces_Latn,1.0000,530.45,Clear,
CTX199600359,67,5,"závěrečné fázi výzkumu, po odstranění zdivá o.43. Soubor",ces_Latn,1.0000,218.14,Clear,
CTX199600359,67,6,získaných nálezů je bohatý a značně různorodý. Nelze vylou,ces_Latn,1.0000,171.32,Clear,
CTX199600359,67,7,"vylouže mohlo jít původně o několik objektů, které nebyly",ces_Latn,1.0000,143.84,Clear,
CTX199600359,67,8,"rozpoznatelné, protože se navzájem křížily.",ces_Latn,1.0000,358.41,Clear,
CTX199600359,67,9,"Nálezy: keramika Obr. 15,16",ces_Latn,0.6847,1575.15,Clear,
CTX199600359,67,10,č.sáčku: 322,ces_Latn,0.8065,962.31,Clear,
CTX199600359,67,11,Datování: mladší doba bronzová,ces_Latn,0.9997,1142.28,Clear,
CTX199600359,67,12,Objekt 43 - sektor A3 - A4,deu_Latn,0.2161,254.62,Clear,
CTX199600359,67,13,"Čtvercový prostor vymezený opukovým zdivém, posazeným",ces_Latn,0.9964,286.79,Clear,
CTX199600359,67,14,"relativně mělce, jak znázorňuje připojený řez V-Z ( viz Část",ces_Latn,1.0000,161.19,Clear,
CTX199600359,67,15,4. této zprávy). Zdivo je založeno přibližně v úrovni stropů,ces_Latn,1.0000,325.99,Clear,
CTX199600359,67,16,ostatních sklepů v bezprostředním sousedství. Funkce není,ces_Latn,1.0000,418.81,Clear,
CTX199600359,67,17,jasná.,ces_Latn,0.7329,813.42,Clear,
CTX199600359,67,18,"Nálezy, které lze dát do přímé souvislosti s popisovaným",ces_Latn,1.0000,484.47,Clear,
CTX199600359,67,28,"Č. nálezů: 280,281,282,284,285,286,287",N/A,0,0,Non-text,
CTX199600359,67,19,"objektem, chybí.",ces_Latn,0.9893,821.30,Clear,
CTX199600359,67,20,Datování: novověk,ces_Latn,1.0000,554.06,Clear,
CTX199600359,67,21,Objekt 44 - sektor B4,deu_Latn,0.2992,609.82,Clear,
CTX199600359,67,22,Kotlovitá jáma velmi obtížně rozpoznatelná v obrysech od,ces_Latn,1.0000,639.62,Clear,
CTX199600359,67,23,okolní černé kulturní vrstvy. Soubor získaných nálezů byl,ces_Latn,1.0000,427.17,Clear,
CTX199600359,67,24,"však nápadně bohatý. Výběr předvádí Obr. 6,8,9,11,12,13,14",ces_Latn,1.0000,57.46,Clear,
CTX199600359,67,25,Stratigrafickou pozici předvádí řez V - Z v příloze ( viz,ces_Latn,1.0000,385.25,Clear,
CTX199600359,67,26,Část 4).,ces_Latn,0.9972,2282.32,Clear,
CTX199600359,67,27,"Nálezy: keramika, kostěné šidlo, přeslen",ces_Latn,1.0000,224.85,Clear,
CTX199600359,67,29,Datování: starší doba bronzová - únětická kultura,ces_Latn,1.0000,557.03,Clear,
CTX199600359,67,30,Objekt 45 - sektory C2 - D2,slk_Latn,0.6020,660.31,Clear,
CTX199600359,67,31,Část mělce zahloubené větší jámy byla částečně zkoumána pod,ces_Latn,1.0000,175.54,Clear,
CTX199600359,68,1,64,N/A,0,0,Non-text,
CTX199600359,67,32,úrovni podlahy komory o.19 a částečně v jejím bezprostředním,ces_Latn,1.0000,308.26,Clear,
CTX199600359,67,33,J sousedství. Hlinitá výplň s drobným kamením byla vystřídá,ces_Latn,1.0000,352.17,Clear,
CTX199600359,67,34,vystřídánažloutlým výmazem. Nálezy jsou velmi řídké. Pravděpodbné,ces_Latn,1.0000,201.04,Clear,
CTX199600359,67,35,při začisťování povrchu tohoto objektu byl nalezen soubor,ces_Latn,1.0000,668.04,Clear,
CTX199600359,67,36,"keramiky, který naznačuje datování do doby založení města. V",ces_Latn,1.0000,335.96,Clear,
CTX199600359,68,2,"sektoru D2 se ukázalo, že jáma o. 45 je stratigraficky",ces_Latn,0.9847,551.24,Clear,
CTX199600359,68,3,"starší než jímka o. 24, která ji porušila. Celek působí spí",ces_Latn,1.0000,279.40,Clear,
CTX199600359,68,4,"spídojmem mělkého sídelního objektu, čemu by neodporovala",ces_Latn,1.0000,428.73,Clear,
CTX199600359,68,5,ani jeho délka ( cca 3m).,ces_Latn,0.9755,1771.42,Clear,
CTX199600359,68,6,Nálezy: keramika,ces_Latn,0.7176,4385.72,Clear,
CTX199600359,68,7,"Č. sáčku: 236,237",slk_Latn,0.6262,790.64,Clear,
CTX199600359,68,8,Datování : 13. stol .,ces_Latn,1.0000,2392.99,Clear,
CTX199600359,68,17,Y _,N/A,0,0,Non-text,
CTX199600359,68,19,A ...,N/A,0,0,Non-text,
CTX199600359,68,9,"Objekt 46 - sektory D4 - D6, E4 - E6",slk_Latn,0.3073,208.80,Clear,
CTX199600359,68,10,"Velká zděná stavba, ze které se zachovala část dlouhé",ces_Latn,1.0000,293.23,Clear,
CTX199600359,68,11,"severní strany. Zdivo, které bylo spojováno načervenalou pí",ces_Latn,1.0000,1282.86,Clear,
CTX199600359,68,12,"pímaltou, sahalo svými základy až do skalního podloží.",ces_Latn,0.9994,283.40,Clear,
CTX199600359,68,13,"Je pravděpodobné, že k tomuto domu patřilo i poněkud méně",ces_Latn,1.0000,230.56,Clear,
CTX199600359,68,14,"masivní zdivo, objevené v malém zbytku ve V sousedství jímky",ces_Latn,1.0000,1338.85,Clear,
CTX199600359,68,15,0.34. Bylo by snad možno uvažovat o vnitrním členění této,ces_Latn,1.0000,289.60,Clear,
CTX199600359,68,16,"velké stavby. Jižní partie domu nebyla zkoumána, neboť tento",ces_Latn,1.0000,454.76,Clear,
CTX199600359,68,18,prostor nebyl pronovostavbu nijak výrazněji snižován.,ces_Latn,1.0000,342.91,Clear,
CTX199600359,68,20,"Datování: jak je blíže rozvedeno v úvodní časti teto zprávy,",ces_Latn,1.0000,280.89,Clear,
CTX199600359,68,21,lze pozůstatky domu o. 46 nejspíše spojit s výstavbou,ces_Latn,0.9999,505.48,Clear,
CTX199600359,68,22,obecního pivovaru po roce 1686.,ces_Latn,1.0000,1851.85,Clear,
CTX199600359,69,1,1,N/A,0,0,Non-text,
CTX199600359,69,2,♦,N/A,0,0,Non-text,
CTX199600359,68,23,"Druhá patra sklepů tzv. ""lochy""",ces_Latn,0.9948,544.08,Clear,
CTX199600359,68,24,Charakteristické úzké chodby s postranními výklenky byly,ces_Latn,0.9993,818.23,Clear,
CTX199600359,68,25,"objeveny pod čtyřmi ze šesti zkoumaných domů, jejichž byly",ces_Latn,1.0000,421.07,Clear,
CTX199600359,68,26,zjevnou součástí. Obecnější zhodnocení tohoto okruhu staveb,ces_Latn,1.0000,439.33,Clear,
CTX199600359,68,27,je provedeno v úvodní části této zprávy. Nejlépe se podařilo,ces_Latn,1.0000,649.89,Clear,
CTX199600359,68,28,"dokumentovat ""loch"" pod domem se sklepem o. 40, který byl z",ces_Latn,1.0000,693.02,Clear,
CTX199600359,68,29,velké části volný. Tab. XXVI a XXVII. Přístup byl ovšem,ces_Latn,1.0000,352.97,Clear,
CTX199600359,68,30,značně riskantní. Nálezy nebyly učiněny žádné. Pokud nebyly,ces_Latn,1.0000,237.80,Clear,
CTX199600359,68,31,"sklepy zavaleny, byly podlahy uklizeny.",ces_Latn,0.9948,1297.01,Clear,
CTX199600359,69,3,Část 2.,ces_Latn,0.9954,535.33,Clear,
CTX199600359,69,4,4. Seznán nálezů z objektů i vrstev,ces_Latn,1.0000,340.60,Clear,
CTX199600359,69,5,Pro první část seznamu ( 4.1. ) byla zvolena forma,ces_Latn,1.0000,612.97,Clear,
CTX199600359,69,6,"* jednoduchých tabulek, kde jsou uvedeny základní prostorové",ces_Latn,0.9999,758.83,Clear,
CTX199600359,69,7,a nálezové okolnosti jak byly zaznamenány přímo při výzkumu,ces_Latn,1.0000,283.46,Clear,
CTX199600359,69,8,"v terénu. Toto platí i o údajích výškových, které je nutno",ces_Latn,0.9998,402.23,Clear,
CTX199600359,69,9,"při celkovém vyhodnocení srovnat s přesnou nivelací, která",ces_Latn,1.0000,362.26,Clear,
CTX199600359,69,10,"byla sice prováděna průběžně, ale mnohdy při rychlém postupu",ces_Latn,1.0000,202.68,Clear,
CTX199600359,69,11,práce k ní nebylo možno přihlédnout.,ces_Latn,1.0000,726.60,Clear,
CTX199600359,69,12,Aby bylo možno zachovat přehlednost v evidenci celého,ces_Latn,1.0000,881.47,Clear,
CTX199600359,69,13,fondu je popis maximálně stručný a keramika je uvedena jen,ces_Latn,0.9996,790.05,Clear,
CTX199600359,69,14,formou výčtu. Základní charakteristice jednotlivých keramic,ces_Latn,0.9714,752.06,Clear,
CTX199600359,69,15,keramicsouborů je věnována samostatná pozornost v části 4.2.,ces_Latn,1.0000,270.35,Clear,
CTX199600359,69,16,V obou seznamech jsou v určitých případech připojeny,ces_Latn,1.0000,630.56,Clear,
CTX199600359,69,17,"• i bližší chronologické údaje. Jde o výběr dat, který je",ces_Latn,1.0000,237.24,Clear,
CTX199600359,69,18,nutný pro celkové interpretace jednotlivých zkoumaných,ces_Latn,0.9997,1083.35,Clear,
CTX199600359,69,19,období. Systematicky se však bude nutno k této problematice,ces_Latn,0.9992,1725.74,Clear,
CTX199600359,69,20,ještě vrátit při budoucí analytické práci s celým souborem.,ces_Latn,1.0000,369.49,Clear,
CTX199600359,69,21,Přírůstkové číslo všech nálezů ze sezóny 1994 je 9/94.,ces_Latn,1.0000,347.36,Clear,
CTX199600359,69,22,Vysvětlení zkratek:,ces_Latn,1.0000,540.77,Clear,
CTX199600359,69,23,ČMK - červeně malovaná keramika středověká,ces_Latn,1.0000,388.61,Clear,
CTX199600359,69,24,Typ ČMK- ker. vyhotovená ze shodného materiálu jako ČMK,ces_Latn,0.9992,927.50,Clear,
CTX199600359,69,25,(jde bud o zl. z nemalovaných částí nádob ČMK,ces_Latn,0.9959,796.62,Clear,
CTX199600359,69,26,nebo o formy vůbec nemalované),ces_Latn,0.9999,4560.71,Clear,
CTX199600359,69,27,DH - doba hradištní,ces_Latn,0.9994,2770.22,Clear,
CTX199600359,69,28,VS - vrcholný středověk,ces_Latn,1.0000,310.30,Clear,
CTX199600359,69,29,HaC -HaD-mladší doba halštatská,ces_Latn,0.6427,1093.67,Clear,
CTX199600359,7,1,3,N/A,0,0,Non-text,
CTX199600359,7,2,"vat přes čas a o víkendech, kdy vlastní stavební aktivita na",ces_Latn,1.0000,316.92,Clear,
CTX199600359,7,3,zkoumané parcele byla menší). Především měřičská dokumentace,ces_Latn,1.0000,336.64,Clear,
CTX199600359,7,4,"byla náročná. Je nutno zdůraznit, že uvedeným skutečnostem",ces_Latn,1.0000,286.91,Clear,
CTX199600359,7,5,muselo být v zásadě přizpůsobeno i celkové pojetí a metoda,ces_Latn,1.0000,552.87,Clear,
CTX199600359,7,6,výzkumu.,ces_Latn,1.0000,224.88,Clear,
CTX199600359,7,7,Stavební firma byla nucena ze statických důvodu,ces_Latn,1.0000,1610.82,Clear,
CTX199600359,7,8,pozměnit původní projekt. V souvislosti s tímto faktem muse,ces_Latn,1.0000,331.61,Clear,
CTX199600359,7,9,"musebýt nejprve vyhloubeny tři geologické sondy, sahající až",ces_Latn,1.0000,362.62,Clear,
CTX199600359,7,10,do skalního podloží. Dvě byly položeny těsně podél základů,ces_Latn,1.0000,200.40,Clear,
CTX199600359,7,11,Zdravotní školy a jedna u budovy Okresního soudu. Tyto sondy,ces_Latn,0.9994,854.81,Clear,
CTX199600359,7,12,"byly v horních partiích hloubeny mechanizací, v nižších",ces_Latn,1.0000,434.03,Clear,
CTX199600359,7,13,vrstvách jsme mohli objevenou archeologickou situaci zkoumat,ces_Latn,0.9999,2565.56,Clear,
CTX199600359,7,14,detailně a získat tak obraz o stratigrafii naleziště. Vesměs,ces_Latn,0.9999,173.50,Clear,
CTX199600359,7,15,šlo o menší plochy: geologická sonda v sektoru B 6 měla,ces_Latn,0.9981,647.47,Clear,
CTX199600359,7,16,"9,6m 2 , v sektoru A/B 1 měla 6,30m 2 a v sektoru Cl pouze",ces_Latn,0.9999,202.38,Clear,
CTX199600359,7,17,"3,00m 2 ( umístění viz celkový plán 2).",ces_Latn,1.0000,762.86,Clear,
CTX199600359,7,18,V zásadě lze průběh archeologického výzkumu rozdělit,ces_Latn,1.0000,296.70,Clear,
CTX199600359,7,19,"na dvě etapy, které na sebe bezprostředně navazovaly. První",ces_Latn,1.0000,470.13,Clear,
CTX199600359,7,20,etapa probíhala od 19.5. a trvala do 19. 8.1994. V průběhu,ces_Latn,0.9957,659.58,Clear,
CTX199600359,7,21,"tohoto období byly prozkoumány vybrané partie středověké,",ces_Latn,1.0000,416.12,Clear,
CTX199600359,7,22,renesanční a recentní zástavby a v menší míře i sídelní,ces_Latn,1.0000,297.22,Clear,
CTX199600359,7,23,"relikty pravěkého stáří. ( Šlo o sektory AI - A4, Bl - B4,",ces_Latn,0.9980,310.56,Clear,
CTX199600359,7,24,Cl - C4). Východní část parcely byla ve větší míře recentně,ces_Latn,1.0000,294.43,Clear,
CTX199600359,7,25,"poškozena, jak prokázal hned na začátku např.i výkop v geo",ces_Latn,1.0000,405.14,Clear,
CTX199600359,70,1,2,N/A,0,0,Non-text,
CTX199600359,70,5,mmmmmm,N/A,0,0,Non-text,
CTX199600359,70,6,1,N/A,0,0,Non-text,
CTX199600359,70,8,mmmmmmmmmmmm,N/A,0,0,Non-text,
CTX199600359,7,26,geosondě v sektoru B6 ( Tab.V - velká cihlová dvoupláš-,ces_Latn,0.9999,602.41,Clear,
CTX199600359,7,27,"tová ( nejspíše sladovnická) pec, recentní septik a j.). Je",ces_Latn,0.9959,771.77,Clear,
CTX199600359,7,28,Jemimo to musel v těchto místech zůstat volný prostor,ces_Latn,1.0000,818.96,Clear,
CTX199600359,7,29,pro vjezd na parcelu ( v jižní části už probíhala výstavba,ces_Latn,1.0000,287.46,Clear,
CTX199600359,7,30,"nad původními pivovarskými sklepy), bylo rozhodnuto věnovat",ces_Latn,1.0000,492.13,Clear,
CTX199600359,70,2,4.1. Seznam nálezu,ces_Latn,0.9975,1101.76,Clear,
CTX199600359,70,3,Číslo,slk_Latn,0.7885,22248.62,Clear,
CTX199600359,70,4,sáčku,ces_Latn,0.6294,6925.68,Clear,
CTX199600359,70,7,Sonda,tur_Latn,0.2650,1137831.12,Clear,
CTX199600359,70,9,I-Z část,ces_Latn,1.0000,732.59,Clear,
CTX199600359,70,10,objekt popis,hrv_Latn,0.9604,2609.02,Clear,
CTX199600359,70,11,vrstva,slv_Latn,0.9992,2818.83,Clear,
CTX199600359,70,12,mmmmmmmmmmmmmmmmmmmmmmm,N/A,0,0,Non-text,
CTX199600359,70,17,mmmmmmmmmmmmmmmm,N/A,0,0,Non-text,
CTX199600359,70,21,2,N/A,0,0,Non-text,
CTX199600359,70,13,renes. zásyp,slk_Latn,0.4572,1127.17,Clear,
CTX199600359,70,14,"podél opuk, zdivá J-S",ces_Latn,0.9698,2017.45,Clear,
CTX199600359,70,15,nad sklepem o.12,ces_Latn,0.6025,1925.26,Clear,
CTX199600359,70,16,nálezy,slk_Latn,0.8419,9070.55,Clear,
CTX199600359,70,18,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,70,19,"Fe-1 zl.nože,",slk_Latn,0.9918,141.65,Clear,
CTX199600359,70,20,1 masiv.kus,swe_Latn,0.5633,26051.79,Clear,
CTX199600359,70,22,I-V část,ces_Latn,1.0000,535.82,Clear,
CTX199600359,70,23,začisťování,ces_Latn,1.0000,1456.94,Clear,
CTX199600359,70,24,černého povrchu okolo,ces_Latn,0.6446,2893.18,Clear,
CTX199600359,70,25,čtvrcových základů z,ces_Latn,1.0000,382.70,Clear,
CTX199600359,70,26,opuky na jíl,ces_Latn,0.9992,1186.61,Clear,
CTX199600359,70,27,o. 43,N/A,0,0,Non-text,
CTX199600359,70,33,3,N/A,0,0,Non-text,
CTX199600359,70,28,keramika,uzn_Latn,0.2214,3276.06,Clear,
CTX199600359,70,29,Fe-1 silná,slk_Latn,0.8817,2251.02,Clear,
CTX199600359,70,30,špička nože,ces_Latn,0.5373,108.22,Clear,
CTX199600359,70,31,sklo:čirý zl.,slk_Latn,0.9214,418.68,Clear,
CTX199600359,70,32,stěny s nálepem,ces_Latn,1.0000,599.87,Clear,
CTX199600359,70,34,I-Z část,ces_Latn,1.0000,732.59,Clear,
CTX199600359,70,35,pokračováno v odebír.,ces_Latn,0.9999,342.68,Clear,
CTX199600359,70,36,zásypu J směrem podél,ces_Latn,1.0000,2716.08,Clear,
CTX199600359,70,37,opukového zdivá na,ces_Latn,0.7050,2303.47,Clear,
CTX199600359,70,38,maltu,ast_Latn,0.9982,2575.88,Clear,
CTX199600359,70,39,nad sklepem o.12,ces_Latn,0.6025,1925.26,Clear,
CTX199600359,70,40,"keramika,",dan_Latn,0.6441,463.87,Clear,
CTX199600359,70,45,1 — # # -,N/A,0,0,Non-text,
CTX199600359,70,41,kachle,ces_Latn,0.5488,1631.12,Clear,
CTX199600359,70,42,br. nákončí,slk_Latn,0.7843,785.35,Clear,
CTX199600359,70,43,řemene,ces_Latn,1.0000,2226.43,Clear,
